Area,Location,No. of Bedrooms,City,CarParking,SwimmingPool,24X7Security,LiftAvailable,ClubHouse,Price
660,286,1.0,5,1.0,1.0,1.0,1.0,1.0,5300000.0
550,286,1.0,5,1.0,1.0,1.0,1.0,1.0,5500000.0
570,286,1.0,5,1.0,0.0,1.0,1.0,0.0,5000000.0
1415,286,3.0,5,1.0,1.0,1.0,1.0,1.0,11000000.0
1550,286,3.0,5,1.0,1.0,1.0,1.0,1.0,14000000.0
1760,286,3.0,5,1.0,1.0,1.0,1.0,1.0,17100000.0
1750,286,3.0,5,1.0,0.0,1.0,1.0,0.0,16000000.0
1475,286,3.0,5,1.0,1.0,1.0,1.0,1.0,11800000.0
759,286,1.0,5,1.0,1.0,1.0,1.0,1.0,6000000.0
600,286,1.0,5,1.0,0.0,1.0,1.0,1.0,4850000.0
640,286,1.0,5,1.0,1.0,1.0,1.0,1.0,4300000.0
550,286,1.0,5,1.0,0.0,1.0,1.0,0.0,4500000.0
620,286,1.0,5,1.0,1.0,1.0,1.0,0.0,4100000.0
550,286,1.0,5,1.0,0.0,1.0,1.0,0.0,5000000.0
745,286,1.0,5,1.0,0.0,1.0,1.0,0.0,5500000.0
580,286,1.0,5,1.0,0.0,1.0,0.0,0.0,4500000.0
570,286,1.0,5,1.0,0.0,1.0,1.0,0.0,5000000.0
670,286,1.0,5,1.0,1.0,1.0,1.0,1.0,5300000.0
1845,286,3.0,5,1.0,1.0,1.0,1.0,1.0,19000000.0
1700,286,3.0,5,1.0,1.0,1.0,1.0,1.0,15500000.0
1400,286,3.0,5,1.0,1.0,1.0,1.0,1.0,13500000.0
1680,286,3.0,5,1.0,1.0,1.0,1.0,1.0,13600000.0
1645,286,3.0,5,1.0,1.0,1.0,1.0,1.0,15500000.0
1585,286,3.0,5,1.0,1.0,1.0,1.0,1.0,16500000.0
1350,286,2.0,5,1.0,0.0,1.0,1.0,0.0,8600000.0
1075,286,2.0,5,1.0,1.0,1.0,1.0,1.0,10000000.0
1155,286,2.0,5,1.0,1.0,1.0,1.0,1.0,10500000.0
625,286,1.0,5,1.0,1.0,1.0,1.0,1.0,4700000.0
720,286,1.0,5,1.0,1.0,1.0,1.0,1.0,6200000.0
550,286,1.0,5,1.0,0.0,1.0,1.0,0.0,4500000.0
735,286,1.0,5,1.0,1.0,1.0,1.0,1.0,6900000.0
580,286,1.0,5,1.0,0.0,1.0,1.0,0.0,4500000.0
1505,286,3.0,5,1.0,0.0,1.0,1.0,0.0,10000000.0
1630,286,3.0,5,1.0,0.0,1.0,1.0,0.0,13000000.0
1550,286,3.0,5,1.0,0.0,1.0,1.0,0.0,11000000.0
1455,553,3.0,5,1.0,0.0,1.0,1.0,0.0,13000000.0
1750,286,3.0,5,1.0,0.0,1.0,1.0,0.0,16000000.0
1098,286,2.0,5,1.0,1.0,1.0,1.0,1.0,10500000.0
1210,548,2.0,5,1.0,0.0,1.0,1.0,1.0,13000000.0
1000,286,2.0,5,1.0,1.0,1.0,1.0,1.0,9500000.0
550,286,1.0,5,1.0,0.0,1.0,1.0,0.0,4500000.0
1550,286,3.0,5,1.0,0.0,1.0,1.0,0.0,11000000.0
1550,286,3.0,5,1.0,0.0,1.0,1.0,0.0,11000000.0
1630,286,3.0,5,1.0,0.0,1.0,1.0,0.0,13000000.0
1680,286,3.0,5,1.0,1.0,1.0,1.0,1.0,13600000.0
1650,286,3.0,5,1.0,1.0,1.0,1.0,1.0,16200000.0
1440,286,3.0,5,1.0,1.0,1.0,1.0,1.0,15000000.0
1370,286,3.0,5,1.0,1.0,1.0,1.0,1.0,13200000.0
1022,553,2.0,5,1.0,0.0,1.0,1.0,0.0,7500000.0
1000,286,2.0,5,1.0,1.0,1.0,1.0,1.0,9500000.0
1760,286,3.0,5,1.0,1.0,1.0,1.0,1.0,15000000.0
1100,286,2.0,5,1.0,1.0,1.0,1.0,0.0,7500000.0
1550,561,3.0,5,1.0,1.0,1.0,1.0,1.0,13000000.0
1675,286,3.0,5,1.0,1.0,1.0,1.0,1.0,16200000.0
1060,286,2.0,5,1.0,0.0,0.0,0.0,0.0,11000000.0
1150,286,2.0,5,1.0,1.0,1.0,1.0,1.0,11600000.0
670,286,1.0,5,1.0,1.0,1.0,1.0,1.0,5600000.0
900,286,2.0,5,1.0,1.0,1.0,1.0,1.0,8000000.0
1088,286,2.0,5,1.0,0.0,1.0,1.0,0.0,9500000.0
375,146,1.0,5,0.0,0.0,1.0,0.0,0.0,2018000.0
1200,125,2.0,5,0.0,0.0,0.0,1.0,0.0,65000000.0
1717,480,3.0,5,0.0,0.0,0.0,0.0,0.0,45000000.0
750,243,2.0,5,1.0,0.0,0.0,1.0,0.0,16500000.0
525,260,1.0,5,1.0,1.0,1.0,0.0,1.0,2375000.0
1200,353,2.0,5,0.0,0.0,0.0,0.0,0.0,19500000.0
420,695,1.0,5,0.0,0.0,0.0,0.0,0.0,2000000.0
540,695,1.0,5,0.0,0.0,0.0,0.0,0.0,2500000.0
415,695,1.0,5,0.0,0.0,0.0,0.0,0.0,2250000.0
650,694,1.0,5,0.0,0.0,0.0,0.0,0.0,2700000.0
1100,354,2.0,5,1.0,1.0,1.0,1.0,1.0,22000000.0
1105,94,2.0,5,1.0,1.0,1.0,1.0,1.0,17000000.0
2600,353,3.0,5,1.0,1.0,1.0,1.0,1.0,43500000.0
700,384,1.0,5,1.0,0.0,0.0,1.0,0.0,4760000.0
1296,186,2.0,5,1.0,1.0,1.0,1.0,1.0,18100000.0
1638,186,3.0,5,1.0,1.0,1.0,1.0,1.0,23800000.0
1465,186,3.0,5,1.0,1.0,1.0,1.0,1.0,21200000.0
700,94,1.0,5,1.0,1.0,1.0,1.0,1.0,8600000.0
2030,186,3.0,5,1.0,1.0,1.0,1.0,1.0,36500000.0
1450,354,3.0,5,1.0,1.0,1.0,1.0,1.0,23700000.0
1100,354,2.0,5,1.0,1.0,1.0,1.0,1.0,21400000.0
800,266,2.0,5,1.0,1.0,1.0,1.0,1.0,12500000.0
1500,266,3.0,5,1.0,1.0,1.0,1.0,1.0,18000000.0
1100,266,2.0,5,1.0,1.0,1.0,1.0,1.0,13200000.0
1962,266,3.0,5,1.0,1.0,1.0,1.0,1.0,35300000.0
950,94,2.0,5,1.0,1.0,1.0,1.0,1.0,15300000.0
1440,266,3.0,5,1.0,1.0,1.0,1.0,1.0,25000000.0
1200,266,2.0,5,1.0,1.0,1.0,1.0,1.0,13899999.0
1785,95,3.0,5,1.0,1.0,1.0,1.0,1.0,33500000.0
775,186,2.0,5,1.0,1.0,1.0,1.0,1.0,14500000.0
765,266,1.0,5,1.0,1.0,1.0,1.0,1.0,9000000.0
910,186,2.0,5,1.0,1.0,1.0,1.0,1.0,13500000.0
640,186,1.0,5,1.0,1.0,1.0,1.0,1.0,9000000.0
1264,353,2.0,5,1.0,1.0,1.0,1.0,1.0,21600000.0
1056,266,2.0,5,1.0,1.0,1.0,1.0,1.0,13700000.0
1810,265,3.0,5,1.0,1.0,1.0,1.0,1.0,27799999.000000004
1656,186,3.0,5,1.0,1.0,1.0,1.0,1.0,27900000.0
3888,186,4.0,5,1.0,1.0,1.0,1.0,1.0,81600000.0
2030,95,3.0,5,1.0,1.0,1.0,1.0,1.0,38600000.0
1114,28,3.0,5,1.0,1.0,0.0,1.0,1.0,17000000.0
3585,186,4.0,5,1.0,1.0,1.0,1.0,1.0,60100000.0
1404,185,2.0,5,1.0,1.0,1.0,1.0,1.0,27900000.0
1620,185,3.0,5,1.0,1.0,1.0,1.0,1.0,31500000.0
2780,353,4.0,5,1.0,1.0,1.0,1.0,1.0,37500000.0
1672,353,3.0,5,1.0,1.0,1.0,1.0,1.0,31000000.0
1200,353,2.0,5,1.0,1.0,1.0,1.0,1.0,21100000.0
1200,353,2.0,5,1.0,1.0,1.0,1.0,1.0,16500000.0
1250,94,2.0,5,1.0,1.0,1.0,1.0,1.0,16000000.0
1840,94,3.0,5,1.0,1.0,1.0,1.0,1.0,26000000.0
1170,354,2.0,5,1.0,1.0,1.0,1.0,1.0,15200000.0
310,286,1.0,5,0.0,0.0,1.0,0.0,0.0,2300000.0
1245,700,3.0,5,1.0,1.0,1.0,1.0,1.0,33000000.0
1153,700,3.0,5,1.0,1.0,1.0,1.0,1.0,29000000.0
573,666,2.0,5,1.0,1.0,1.0,1.0,1.0,11200000.0
1100,666,2.0,5,1.0,1.0,1.0,1.0,1.0,9000000.0
1135,666,2.0,5,1.0,1.0,1.0,1.0,1.0,8500000.0
1060,286,2.0,5,1.0,1.0,1.0,1.0,1.0,9000000.0
560,354,1.0,5,0.0,0.0,0.0,0.0,0.0,11500000.0
1150,132,2.0,5,1.0,1.0,1.0,1.0,0.0,12100000.0
1054,723,2.0,5,1.0,1.0,1.0,1.0,1.0,11000000.0
1695,184,3.0,5,1.0,1.0,1.0,1.0,1.0,27000000.0
1579,184,3.0,5,1.0,1.0,1.0,1.0,1.0,21600000.0
2153,184,3.0,5,1.0,1.0,1.0,1.0,1.0,30200000.0
1872,184,4.0,5,1.0,1.0,1.0,1.0,1.0,41200000.0
1717,184,3.0,5,1.0,1.0,1.0,1.0,1.0,30500000.0
1675,185,4.0,5,1.0,1.0,1.0,1.0,1.0,36700000.0
1672,353,3.0,5,1.0,1.0,1.0,1.0,1.0,23800000.0
1457,353,3.0,5,1.0,1.0,1.0,1.0,0.0,20500000.0
425,83,1.0,5,0.0,0.0,0.0,0.0,0.0,5500000.0
560,737,1.0,5,0.0,0.0,0.0,0.0,0.0,9000000.0
1200,528,2.0,5,0.0,0.0,0.0,0.0,0.0,32500000.0
575,267,1.0,5,1.0,1.0,1.0,1.0,1.0,8500000.0
575,267,1.0,5,1.0,1.0,1.0,1.0,1.0,8500000.0
400,94,1.0,5,0.0,0.0,0.0,0.0,0.0,9000000.0
300,265,1.0,5,0.0,0.0,0.0,0.0,0.0,2500000.0
400,219,1.0,5,1.0,0.0,1.0,1.0,0.0,5500000.0
650,134,1.0,5,1.0,0.0,1.0,0.0,0.0,8000000.0
1600,353,3.0,5,1.0,1.0,1.0,1.0,1.0,27500000.0
860,366,1.0,5,1.0,1.0,1.0,1.0,0.0,11500000.0
1320,458,2.0,5,1.0,1.0,1.0,1.0,0.0,35900000.0
1200,335,2.0,5,1.0,1.0,1.0,1.0,0.0,42000000.0
1320,458,2.0,5,1.0,1.0,1.0,1.0,0.0,33100000.0
2826,712,3.0,5,1.0,1.0,1.0,1.0,0.0,106000000.0
2880,335,3.0,5,1.0,1.0,0.0,1.0,0.0,101400000.0
997,242,3.0,5,1.0,0.0,1.0,1.0,0.0,32500000.0
1038,242,2.0,5,0.0,1.0,0.0,1.0,1.0,18500000.0
600,354,1.0,5,1.0,0.0,1.0,1.0,0.0,11000000.0
400,114,1.0,5,1.0,0.0,1.0,1.0,0.0,9200000.0
2800,105,4.0,5,1.0,0.0,1.0,1.0,0.0,50100000.0
1400,113,3.0,5,1.0,0.0,1.0,1.0,0.0,33000000.0
1500,141,3.0,5,1.0,0.0,1.0,1.0,0.0,34100000.0
1412,397,3.0,5,1.0,0.0,0.0,1.0,1.0,21800000.0
1412,397,3.0,5,1.0,0.0,0.0,1.0,1.0,21800000.0
1412,397,3.0,5,1.0,0.0,0.0,1.0,1.0,21200000.0
545,410,1.0,5,1.0,0.0,0.0,1.0,0.0,3000000.0
585,733,1.0,5,1.0,0.0,1.0,1.0,0.0,11000000.0
1000,733,2.0,5,1.0,0.0,1.0,1.0,0.0,17900000.0
1050,478,2.0,5,1.0,0.0,1.0,1.0,0.0,19500000.0
900,185,2.0,5,1.0,0.0,1.0,1.0,0.0,16000000.0
1550,641,3.0,5,1.0,1.0,0.0,1.0,0.0,6400000.0
5245,650,5.0,5,1.0,1.0,0.0,1.0,1.0,90000000.0
529,680,1.0,5,0.0,0.0,0.0,0.0,0.0,2100000.0
530,561,1.0,5,1.0,0.0,1.0,1.0,0.0,3600000.0
1260,585,2.0,5,1.0,0.0,1.0,1.0,0.0,9200000.0
1150,551,2.0,5,1.0,0.0,1.0,1.0,0.0,9200000.0
690,551,1.0,5,1.0,0.0,1.0,1.0,0.0,5300000.0
1260,558,2.0,5,1.0,0.0,1.0,1.0,0.0,9500000.0
1240,585,2.0,5,1.0,0.0,1.0,1.0,0.0,9000000.0
1255,564,2.0,5,1.0,0.0,1.0,1.0,0.0,11000000.0
1055,558,2.0,5,1.0,0.0,1.0,1.0,0.0,7200000.0
1060,585,2.0,5,1.0,0.0,1.0,1.0,0.0,7000000.0
1230,551,2.0,5,1.0,0.0,1.0,1.0,0.0,11000000.0
599,551,1.0,5,1.0,0.0,0.0,1.0,0.0,4500000.0
1665,551,3.0,5,1.0,0.0,1.0,1.0,0.0,16800000.0
1640,551,3.0,5,1.0,0.0,1.0,1.0,0.0,16299999.0
1650,551,3.0,5,1.0,0.0,1.0,1.0,0.0,15500000.0
980,641,2.0,5,1.0,0.0,1.0,0.0,0.0,4900000.0
730,513,1.0,5,1.0,0.0,1.0,0.0,0.0,3400000.0
1020,735,2.0,5,1.0,0.0,1.0,0.0,0.0,4800000.0
1075,696,2.0,5,1.0,0.0,1.0,1.0,0.0,6200000.0
1600,112,3.0,5,1.0,0.0,1.0,0.0,0.0,33700000.0
2800,105,4.0,5,1.0,0.0,1.0,0.0,0.0,50100000.0
715,112,1.0,5,1.0,0.0,1.0,0.0,0.0,10700000.0
1016,112,2.0,5,1.0,0.0,1.0,0.0,0.0,15000000.0
1000,112,2.0,5,1.0,0.0,1.0,0.0,0.0,18500000.0
1100,112,2.0,5,1.0,0.0,1.0,0.0,0.0,17600000.0
1060,585,2.0,5,1.0,0.0,1.0,1.0,0.0,7000000.0
1230,551,2.0,5,1.0,0.0,1.0,1.0,0.0,11000000.0
599,551,1.0,5,1.0,0.0,0.0,1.0,0.0,4500000.0
1665,551,3.0,5,1.0,0.0,1.0,1.0,0.0,16800000.0
1640,551,3.0,5,1.0,0.0,1.0,1.0,0.0,16299999.0
1650,551,3.0,5,1.0,0.0,1.0,1.0,0.0,15500000.0
578,560,1.0,5,1.0,0.0,1.0,0.0,0.0,5000000.0
600,564,1.0,5,1.0,0.0,1.0,0.0,0.0,4000000.0
560,598,1.0,5,1.0,0.0,1.0,0.0,0.0,3800000.0
530,541,1.0,5,1.0,0.0,1.0,0.0,0.0,4400000.0
1450,564,2.0,5,1.0,0.0,1.0,0.0,0.0,9000000.0
380,591,1.0,5,1.0,0.0,1.0,0.0,0.0,2600000.0
620,717,2.0,5,1.0,0.0,1.0,0.0,0.0,21000000.0
980,641,2.0,5,1.0,0.0,1.0,0.0,0.0,4900000.0
730,513,1.0,5,1.0,0.0,1.0,0.0,0.0,3400000.0
1020,735,2.0,5,1.0,0.0,1.0,0.0,0.0,4800000.0
1075,696,2.0,5,1.0,0.0,1.0,1.0,0.0,6200000.0
1038,242,2.0,5,0.0,1.0,0.0,1.0,1.0,18500000.0
1250,112,2.0,5,1.0,0.0,1.0,1.0,1.0,19600000.0
1067,622,2.0,5,1.0,1.0,1.0,1.0,0.0,18600000.0
1200,112,2.0,5,1.0,1.0,1.0,1.0,1.0,21500000.0
780,325,2.0,5,1.0,0.0,0.0,0.0,0.0,11000000.0
1020,518,2.0,5,1.0,0.0,1.0,1.0,1.0,13799999.0
671,139,1.0,5,1.0,1.0,1.0,1.0,0.0,14000000.0
1650,286,3.0,5,1.0,1.0,1.0,1.0,1.0,22000000.0
1360,286,2.0,5,1.0,1.0,1.0,1.0,1.0,14500000.0
1600,265,3.0,5,1.0,1.0,1.0,1.0,1.0,25000000.0
1250,286,2.0,5,1.0,1.0,1.0,1.0,1.0,11500000.0
750,641,1.0,5,1.0,0.0,1.0,1.0,0.0,4000000.0
450,641,1.0,5,0.0,0.0,1.0,1.0,0.0,2500000.0
410,641,1.0,5,0.0,0.0,1.0,1.0,0.0,2300000.0
1168,335,2.0,5,0.0,0.0,0.0,0.0,0.0,45000000.0
516,649,1.0,5,0.0,0.0,0.0,0.0,0.0,5700000.0
900,238,1.0,5,1.0,0.0,1.0,1.0,0.0,9600000.0
600,55,1.0,5,1.0,0.0,1.0,1.0,0.0,2010000.0000000002
575,55,1.0,5,1.0,0.0,1.0,1.0,0.0,2005000.0
675,16,1.0,5,1.0,0.0,1.0,1.0,0.0,2548000.0
660,16,1.0,5,1.0,0.0,1.0,1.0,0.0,2492000.0
640,16,1.0,5,1.0,0.0,1.0,1.0,1.0,2418000.0
690,20,1.0,5,1.0,1.0,1.0,1.0,0.0,2400000.0
900,675,2.0,5,1.0,0.0,1.0,1.0,0.0,21700000.0
1150,238,2.0,5,1.0,0.0,0.0,1.0,0.0,16700000.0
350,238,1.0,5,1.0,0.0,0.0,1.0,0.0,2900000.0
950,238,2.0,5,1.0,0.0,0.0,1.0,0.0,11500000.0
900,675,2.0,5,1.0,0.0,1.0,1.0,0.0,21700000.0
620,262,1.0,5,1.0,0.0,1.0,1.0,1.0,4000000.0
980,262,2.0,5,1.0,0.0,1.0,1.0,1.0,6400000.0
950,262,2.0,5,1.0,1.0,1.0,1.0,1.0,6900000.0
890,551,2.0,5,1.0,0.0,1.0,1.0,1.0,7500000.0
619,262,1.0,5,1.0,0.0,1.0,1.0,0.0,5425000.0
710,262,1.0,5,1.0,0.0,1.0,0.0,1.0,5700000.0
887,262,2.0,5,1.0,0.0,1.0,1.0,1.0,7100000.0
1005,262,2.0,5,1.0,0.0,1.0,1.0,1.0,7800000.0
950,262,2.0,5,1.0,0.0,1.0,1.0,1.0,5900000.0
660,263,1.0,5,1.0,0.0,1.0,1.0,0.0,6200000.0
650,551,1.0,5,1.0,0.0,1.0,1.0,1.0,5500000.0
650,262,1.0,5,1.0,0.0,1.0,1.0,1.0,5000000.0
638,262,1.0,5,1.0,0.0,1.0,1.0,1.0,4050000.0
675,262,2.0,5,1.0,0.0,1.0,0.0,1.0,5050000.0
890,551,2.0,5,1.0,0.0,1.0,1.0,1.0,7400000.0
1006,262,2.0,5,1.0,0.0,1.0,1.0,1.0,6800000.0
420,262,1.0,5,1.0,0.0,1.0,1.0,1.0,3000000.0
850,262,1.0,5,1.0,0.0,1.0,1.0,1.0,5200000.0
1005,262,2.0,5,1.0,0.0,1.0,1.0,1.0,6700000.0
900,262,2.0,5,1.0,0.0,1.0,1.0,1.0,6900000.0
940,262,2.0,5,1.0,0.0,1.0,1.0,1.0,7950000.0
620,262,1.0,5,1.0,0.0,1.0,1.0,1.0,5460000.0
650,262,2.0,5,1.0,0.0,1.0,1.0,0.0,4950000.0
1000,262,2.0,5,1.0,0.0,1.0,1.0,1.0,7000000.0
1100,262,2.0,5,1.0,0.0,1.0,1.0,0.0,8575000.0
600,262,1.0,5,1.0,0.0,1.0,1.0,0.0,4800000.0
350,551,1.0,5,1.0,0.0,1.0,1.0,1.0,2700000.0
940,262,2.0,5,1.0,0.0,1.0,1.0,1.0,7900000.0
900,13,2.0,5,1.0,0.0,0.0,1.0,0.0,36000000.0
700,284,2.0,5,1.0,0.0,1.0,1.0,0.0,35000000.0
850,67,2.0,5,1.0,0.0,1.0,0.0,0.0,30000000.0
800,450,2.0,5,0.0,1.0,1.0,0.0,0.0,35000000.0
800,0,2.0,5,0.0,0.0,0.0,0.0,0.0,35000000.0
770,449,1.0,5,0.0,0.0,0.0,0.0,0.0,2100000.0
989,112,2.0,5,1.0,1.0,1.0,1.0,1.0,14500000.0
1550,286,3.0,5,1.0,0.0,0.0,0.0,0.0,14900000.0
416,561,1.0,5,0.0,0.0,1.0,0.0,0.0,2700000.0
510,286,1.0,5,1.0,0.0,1.0,0.0,0.0,3850000.0
305,286,1.0,5,1.0,0.0,1.0,1.0,1.0,2850000.0
1251,286,2.0,5,1.0,1.0,1.0,1.0,1.0,12100000.0
989,286,2.0,5,1.0,1.0,1.0,1.0,1.0,6800000.0
850,286,2.0,5,1.0,1.0,1.0,1.0,1.0,6000000.0
989,286,2.0,5,1.0,1.0,1.0,1.0,1.0,6850000.0
900,286,2.0,5,1.0,0.0,0.0,0.0,0.0,5500000.0
1500,565,3.0,5,0.0,0.0,1.0,1.0,0.0,9200000.0
650,544,1.0,5,0.0,0.0,1.0,1.0,0.0,5000000.0
1750,286,3.0,5,1.0,1.0,1.0,1.0,1.0,17500000.0
1240,286,2.0,5,1.0,1.0,1.0,1.0,1.0,9400000.0
1560,286,3.0,5,1.0,1.0,1.0,1.0,1.0,16500000.0
640,286,1.0,5,0.0,0.0,1.0,1.0,0.0,3700000.0
350,565,1.0,5,0.0,0.0,1.0,0.0,0.0,2700000.0
1050,286,2.0,5,1.0,1.0,1.0,1.0,1.0,8000000.0
1770,286,3.0,5,1.0,1.0,1.0,1.0,1.0,22000000.0
1230,286,2.0,5,1.0,1.0,1.0,1.0,1.0,10200000.0
450,286,1.0,5,0.0,0.0,1.0,0.0,0.0,3100000.0
655,286,1.0,5,1.0,1.0,1.0,1.0,1.0,5500000.0
780,528,2.0,5,0.0,0.0,0.0,0.0,0.0,32799999.000000004
780,528,2.0,5,0.0,0.0,0.0,0.0,0.0,32799999.000000004
550,698,1.0,5,0.0,0.0,0.0,0.0,0.0,11000000.0
510,186,1.0,5,0.0,0.0,0.0,0.0,0.0,12000000.0
1270,186,2.0,5,0.0,1.0,0.0,0.0,0.0,17000000.0
558,684,1.0,5,1.0,0.0,1.0,1.0,0.0,2900000.0
1237,408,3.0,5,1.0,1.0,1.0,1.0,0.0,36100000.0
715,57,1.0,5,1.0,0.0,1.0,1.0,1.0,3682000.0
1179,650,2.0,5,1.0,1.0,1.0,1.0,1.0,11600000.0
495,649,1.0,5,1.0,0.0,1.0,1.0,0.0,2100000.0
570,457,1.0,5,1.0,0.0,1.0,1.0,0.0,2700000.0
575,259,1.0,5,0.0,1.0,0.0,1.0,0.0,3600000.0
675,56,1.0,5,1.0,0.0,1.0,1.0,0.0,2865000.0
634,20,1.0,5,1.0,0.0,1.0,1.0,1.0,2374000.0
580,382,1.0,5,1.0,0.0,1.0,1.0,0.0,5200000.0
1185,354,3.0,5,1.0,1.0,1.0,1.0,1.0,14000000.0
2665,186,3.0,5,1.0,1.0,1.0,1.0,1.0,62500000.0
1305,354,3.0,5,1.0,1.0,1.0,1.0,1.0,26500000.0
995,354,2.0,5,1.0,1.0,1.0,1.0,1.0,13000000.0
1014,354,2.0,5,1.0,1.0,1.0,1.0,0.0,10600000.0
756,246,2.0,5,1.0,1.0,1.0,1.0,1.0,11000000.0
1237,408,3.0,5,1.0,1.0,1.0,1.0,0.0,36100000.0
715,57,1.0,5,1.0,0.0,1.0,1.0,1.0,3682000.0
575,259,1.0,5,0.0,1.0,0.0,1.0,0.0,3600000.0
675,56,1.0,5,1.0,0.0,1.0,1.0,0.0,2865000.0
1179,650,2.0,5,1.0,1.0,1.0,1.0,1.0,11600000.0
495,649,1.0,5,1.0,0.0,1.0,1.0,0.0,2100000.0
570,457,1.0,5,1.0,0.0,1.0,1.0,0.0,2700000.0
670,259,1.0,5,1.0,1.0,1.0,1.0,0.0,3985000.0
500,409,1.0,5,1.0,1.0,1.0,1.0,0.0,2200000.0
500,409,1.0,5,1.0,0.0,1.0,1.0,0.0,2300000.0
673,16,1.0,5,1.0,1.0,1.0,1.0,1.0,2650000.0
650,384,1.0,5,1.0,0.0,0.0,1.0,0.0,4600000.0
634,20,1.0,5,1.0,0.0,1.0,1.0,1.0,2374000.0
735,666,1.0,5,1.0,0.0,1.0,1.0,0.0,5000000.0
952,566,2.0,5,1.0,0.0,1.0,1.0,0.0,7200000.0
1141,66,3.0,5,0.0,1.0,0.0,0.0,0.0,72000000.0
1150,151,2.0,5,1.0,0.0,1.0,1.0,0.0,6100000.0
1250,431,2.0,5,1.0,0.0,1.0,1.0,1.0,18500000.0
1750,527,3.0,5,1.0,0.0,1.0,1.0,0.0,22500000.0
1250,527,2.0,5,1.0,0.0,1.0,1.0,0.0,17000000.0
1310,601,2.0,5,1.0,1.0,1.0,1.0,1.0,11100000.0
690,151,1.0,5,1.0,0.0,1.0,1.0,0.0,3500000.0
1070,151,2.0,5,1.0,1.0,1.0,1.0,1.0,5200000.0
540,666,1.0,5,1.0,0.0,1.0,1.0,0.0,5800000.0
1135,666,2.0,5,1.0,0.0,1.0,1.0,0.0,6200000.0
3000,596,4.0,5,1.0,1.0,1.0,1.0,1.0,27500000.0
1500,596,3.0,5,1.0,1.0,1.0,1.0,1.0,15500000.0
1440,596,2.0,5,1.0,1.0,1.0,1.0,1.0,13799999.0
704,151,1.0,5,1.0,0.0,1.0,1.0,0.0,3400000.0
688,151,1.0,5,1.0,0.0,1.0,1.0,0.0,3500000.0
667,551,1.0,5,1.0,0.0,1.0,1.0,0.0,5200000.0
625,151,1.0,5,1.0,0.0,1.0,1.0,0.0,2400000.0
650,571,1.0,5,1.0,0.0,1.0,1.0,1.0,4900000.0
1310,601,2.0,5,1.0,1.0,1.0,1.0,1.0,11100000.0
690,151,1.0,5,1.0,0.0,1.0,1.0,0.0,3500000.0
1070,151,2.0,5,1.0,1.0,1.0,1.0,1.0,5200000.0
540,666,1.0,5,1.0,0.0,1.0,1.0,0.0,5800000.0
1135,666,2.0,5,1.0,0.0,1.0,1.0,0.0,6200000.0
3000,596,4.0,5,1.0,1.0,1.0,1.0,1.0,27500000.0
1500,596,3.0,5,1.0,1.0,1.0,1.0,1.0,15500000.0
1440,596,2.0,5,1.0,1.0,1.0,1.0,1.0,13799999.0
704,151,1.0,5,1.0,0.0,1.0,1.0,0.0,3400000.0
688,151,1.0,5,1.0,0.0,1.0,1.0,0.0,3500000.0
667,551,1.0,5,1.0,0.0,1.0,1.0,0.0,5200000.0
625,151,1.0,5,1.0,0.0,1.0,1.0,0.0,2400000.0
650,571,1.0,5,1.0,0.0,1.0,1.0,1.0,4900000.0
610,666,1.0,5,1.0,0.0,1.0,1.0,0.0,4500000.0
1560,666,3.0,5,1.0,1.0,1.0,1.0,1.0,14500000.0
1150,551,2.0,5,1.0,0.0,1.0,1.0,1.0,8200000.0
2130,431,3.0,5,1.0,1.0,1.0,1.0,0.0,29500000.0
665,551,1.0,5,1.0,0.0,1.0,1.0,1.0,4900000.0
1155,151,2.0,5,1.0,0.0,1.0,1.0,0.0,5000000.0
1120,151,2.0,5,1.0,1.0,1.0,1.0,0.0,5300000.0
1000,551,2.0,5,1.0,0.0,1.0,1.0,1.0,7000000.0
690,571,1.0,5,1.0,0.0,1.0,1.0,1.0,3588000.0000000005
655,551,1.0,5,1.0,0.0,1.0,1.0,1.0,3800000.0
655,551,1.0,5,1.0,0.0,1.0,1.0,0.0,3500000.0
650,663,1.0,5,1.0,0.0,1.0,1.0,0.0,3700000.0
1220,666,2.0,5,1.0,1.0,1.0,1.0,0.0,8500000.0
700,666,1.0,5,1.0,0.0,1.0,1.0,0.0,4900000.0
547,179,1.0,5,1.0,0.0,1.0,1.0,0.0,5400000.0
1435,246,3.0,5,1.0,1.0,1.0,1.0,0.0,60100000.0
650,151,1.0,5,1.0,0.0,1.0,1.0,0.0,3000000.0
665,151,1.0,5,1.0,0.0,1.0,1.0,0.0,3650000.0
690,151,1.0,5,1.0,0.0,1.0,1.0,0.0,4200000.0
675,151,1.0,5,1.0,0.0,1.0,1.0,1.0,3001000.0
1250,457,2.0,5,1.0,1.0,1.0,1.0,1.0,6800000.0
547,179,1.0,5,1.0,0.0,1.0,1.0,0.0,5400000.0
1435,246,3.0,5,1.0,1.0,1.0,1.0,0.0,60100000.0
650,151,1.0,5,1.0,0.0,1.0,1.0,0.0,3000000.0
665,151,1.0,5,1.0,0.0,1.0,1.0,0.0,3650000.0
690,151,1.0,5,1.0,0.0,1.0,1.0,0.0,4200000.0
675,151,1.0,5,1.0,0.0,1.0,1.0,1.0,3001000.0
952,566,2.0,5,1.0,0.0,1.0,1.0,0.0,7200000.0
